Id,PostId,VoteTypeId,CreationDate,UserId,BountyAmount
180209,46864,2,2013-01-03 00:00:00,,
180311,20610,2,2013-01-03 00:00:00,,
180311,20610,2,2013-01-03 00:00:00,,
180311,20610,2,2013-01-03 00:00:00,,
180311,20610,2,2013-01-03 00:00:00,,
180311,20610,2,2013-01-03 00:00:00,,
180311,20610,2,2013-01-03 00:00:00,,
180311,20610,2,2013-01-03 00:00:00,,
180311,20610,2,2013-01-03 00:00:00,,
180354,46889,2,2013-01-03 00:00:00,,
180354,46889,2,2013-01-03 00:00:00,,
180430,46217,6,2013-01-03 00:00:00,,
180430,46217,6,2013-01-03 00:00:00,,
180430,46217,6,2013-01-03 00:00:00,,
180430,46217,6,2013-01-03 00:00:00,,
180430,46217,6,2013-01-03 00:00:00,,
180430,46217,6,2013-01-03 00:00:00,,
180434,46878,2,2013-01-03 00:00:00,,
180434,46878,2,2013-01-03 00:00:00,,
180434,46878,2,2013-01-03 00:00:00,,
180434,46878,2,2013-01-03 00:00:00,,
180434,46878,2,2013-01-03 00:00:00,,
180434,46878,2,2013-01-03 00:00:00,,
180434,46878,2,2013-01-03 00:00:00,,
180434,46878,2,2013-01-03 00:00:00,,
180434,46878,2,2013-01-03 00:00:00,,
180451,44743,2,2013-01-03 00:00:00,,
180451,44743,2,2013-01-03 00:00:00,,
180451,44743,2,2013-01-03 00:00:00,,
180451,44743,2,2013-01-03 00:00:00,,
180494,46912,5,2013-01-03 00:00:00,11984.0,
180494,46912,5,2013-01-03 00:00:00,11984.0,
180494,46912,5,2013-01-03 00:00:00,11984.0,
180494,46912,5,2013-01-03 00:00:00,11984.0,
180494,46912,5,2013-01-03 00:00:00,11984.0,
180494,46912,5,2013-01-03 00:00:00,11984.0,
180494,46912,5,2013-01-03 00:00:00,11984.0,
180891,23779,5,2013-01-05 00:00:00,4812.0,
180891,23779,5,2013-01-05 00:00:00,4812.0,
180891,23779,5,2013-01-05 00:00:00,4812.0,
180891,23779,5,2013-01-05 00:00:00,4812.0,
180982,47026,5,2013-01-05 00:00:00,18334.0,
180982,47026,5,2013-01-05 00:00:00,18334.0,
180982,47026,5,2013-01-05 00:00:00,18334.0,
180982,47026,5,2013-01-05 00:00:00,18334.0,
181009,47031,2,2013-01-05 00:00:00,,
181009,47031,2,2013-01-05 00:00:00,,
181009,47031,2,2013-01-05 00:00:00,,
181009,47031,2,2013-01-05 00:00:00,,
181026,47017,2,2013-01-05 00:00:00,,
181026,47017,2,2013-01-05 00:00:00,,
181026,47017,2,2013-01-05 00:00:00,,
181026,47017,2,2013-01-05 00:00:00,,
181026,47017,2,2013-01-05 00:00:00,,
181026,47017,2,2013-01-05 00:00:00,,
181048,47034,2,2013-01-05 00:00:00,,
181048,47034,2,2013-01-05 00:00:00,,
181048,47034,2,2013-01-05 00:00:00,,
181048,47034,2,2013-01-05 00:00:00,,
181048,47034,2,2013-01-05 00:00:00,,
181065,32768,2,2013-01-05 00:00:00,,
181065,32768,2,2013-01-05 00:00:00,,
181065,32768,2,2013-01-05 00:00:00,,
181065,32768,2,2013-01-05 00:00:00,,
181065,32768,2,2013-01-05 00:00:00,,
181590,47127,2,2013-01-08 00:00:00,,
181590,47127,2,2013-01-08 00:00:00,,
181590,47127,2,2013-01-08 00:00:00,,
181590,47127,2,2013-01-08 00:00:00,,
181590,47127,2,2013-01-08 00:00:00,,
181687,6383,2,2013-01-08 00:00:00,,
181687,6383,2,2013-01-08 00:00:00,,
181687,6383,2,2013-01-08 00:00:00,,
181687,6383,2,2013-01-08 00:00:00,,
181759,47193,2,2013-01-08 00:00:00,,
181759,47193,2,2013-01-08 00:00:00,,
181759,47193,2,2013-01-08 00:00:00,,
181759,47193,2,2013-01-08 00:00:00,,
181759,47193,2,2013-01-08 00:00:00,,
181759,47193,2,2013-01-08 00:00:00,,
181759,47193,2,2013-01-08 00:00:00,,
181759,47193,2,2013-01-08 00:00:00,,
181759,47193,2,2013-01-08 00:00:00,,
181759,47193,2,2013-01-08 00:00:00,,
181759,47193,2,2013-01-08 00:00:00,,
181759,47193,2,2013-01-08 00:00:00,,
183927,47599,2,2013-01-12 00:00:00,,
183932,47608,2,2013-01-13 00:00:00,,
183932,47608,2,2013-01-13 00:00:00,,
183932,47608,2,2013-01-13 00:00:00,,
184123,34458,2,2013-01-13 00:00:00,,
184123,34458,2,2013-01-13 00:00:00,,
184123,34458,2,2013-01-13 00:00:00,,
184123,34458,2,2013-01-13 00:00:00,,
184123,34458,2,2013-01-13 00:00:00,,
185249,12745,2,2013-01-14 00:00:00,,
185270,47563,2,2013-01-14 00:00:00,,
185270,47563,2,2013-01-14 00:00:00,,
185270,47563,2,2013-01-14 00:00:00,,
185270,47563,2,2013-01-14 00:00:00,,
185355,32787,2,2013-01-15 00:00:00,,
185355,32787,2,2013-01-15 00:00:00,,
185355,32787,2,2013-01-15 00:00:00,,
185393,47735,2,2013-01-15 00:00:00,,
185393,47735,2,2013-01-15 00:00:00,,
185393,47735,2,2013-01-15 00:00:00,,
185497,47771,2,2013-01-15 00:00:00,,
185497,47771,2,2013-01-15 00:00:00,,
185497,47771,2,2013-01-15 00:00:00,,
185533,47782,2,2013-01-15 00:00:00,,
185533,47782,2,2013-01-15 00:00:00,,
185533,47782,2,2013-01-15 00:00:00,,
185554,47796,1,2013-01-15 00:00:00,,
185688,47813,16,2013-01-16 00:00:00,,
185688,47813,16,2013-01-16 00:00:00,,
185862,47858,2,2013-01-16 00:00:00,,
185862,47858,2,2013-01-16 00:00:00,,
185862,47858,2,2013-01-16 00:00:00,,
185862,47858,2,2013-01-16 00:00:00,,
185930,6017,2,2013-01-16 00:00:00,,
185930,6017,2,2013-01-16 00:00:00,,
185930,6017,2,2013-01-16 00:00:00,,
185930,6017,2,2013-01-16 00:00:00,,
185930,6017,2,2013-01-16 00:00:00,,
186130,577,2,2013-01-17 00:00:00,,
186130,577,2,2013-01-17 00:00:00,,
186130,577,2,2013-01-17 00:00:00,,
186258,37544,2,2013-01-17 00:00:00,,
186258,37544,2,2013-01-17 00:00:00,,
186258,37544,2,2013-01-17 00:00:00,,
186282,47912,9,2013-01-17 00:00:00,,100.0
186282,47912,9,2013-01-17 00:00:00,,100.0
186488,27954,2,2013-01-18 00:00:00,,
186488,27954,2,2013-01-18 00:00:00,,
186488,27954,2,2013-01-18 00:00:00,,
186490,579,2,2013-01-18 00:00:00,,
186490,579,2,2013-01-18 00:00:00,,
186493,47901,1,2013-01-18 00:00:00,,
186493,47901,1,2013-01-18 00:00:00,,
186581,43272,2,2013-01-18 00:00:00,,
186581,43272,2,2013-01-18 00:00:00,,
186581,43272,2,2013-01-18 00:00:00,,
186581,43272,2,2013-01-18 00:00:00,,
186593,30065,2,2013-01-18 00:00:00,,
186593,30065,2,2013-01-18 00:00:00,,
186593,30065,2,2013-01-18 00:00:00,,
186593,30065,2,2013-01-18 00:00:00,,
186650,33562,5,2013-01-18 00:00:00,17636.0,
186650,33562,5,2013-01-18 00:00:00,17636.0,
186650,33562,5,2013-01-18 00:00:00,17636.0,
186650,33562,5,2013-01-18 00:00:00,17636.0,
186650,33562,5,2013-01-18 00:00:00,17636.0,
186650,33562,5,2013-01-18 00:00:00,17636.0,
186650,33562,5,2013-01-18 00:00:00,17636.0,
186680,32569,2,2013-01-18 00:00:00,,
186680,32569,2,2013-01-18 00:00:00,,
186709,48054,3,2013-01-19 00:00:00,,
186709,48054,3,2013-01-19 00:00:00,,
186709,48054,3,2013-01-19 00:00:00,,
186709,48054,3,2013-01-19 00:00:00,,
186709,48054,3,2013-01-19 00:00:00,,
186753,48077,2,2013-01-19 00:00:00,,
186753,48077,2,2013-01-19 00:00:00,,
186753,48077,2,2013-01-19 00:00:00,,
186753,48077,2,2013-01-19 00:00:00,,
186753,48077,2,2013-01-19 00:00:00,,
186753,48077,2,2013-01-19 00:00:00,,
186753,48077,2,2013-01-19 00:00:00,,
186753,48077,2,2013-01-19 00:00:00,,
186753,48077,2,2013-01-19 00:00:00,,
186937,48086,5,2013-01-20 00:00:00,11233.0,
186937,48086,5,2013-01-20 00:00:00,11233.0,
186937,48086,5,2013-01-20 00:00:00,11233.0,
186982,48137,2,2013-01-20 00:00:00,,
186982,48137,2,2013-01-20 00:00:00,,
187043,4315,2,2013-01-21 00:00:00,,
187043,4315,2,2013-01-21 00:00:00,,
187043,4315,2,2013-01-21 00:00:00,,
187368,2695,2,2013-01-22 00:00:00,,
187368,2695,2,2013-01-22 00:00:00,,
187368,2695,2,2013-01-22 00:00:00,,
187368,2695,2,2013-01-22 00:00:00,,
187368,2695,2,2013-01-22 00:00:00,,
187368,2695,2,2013-01-22 00:00:00,,
187404,48286,2,2013-01-22 00:00:00,,
187404,48286,2,2013-01-22 00:00:00,,
187452,48069,9,2013-01-23 00:00:00,,50.0
187452,48069,9,2013-01-23 00:00:00,,50.0
187628,48363,2,2013-01-23 00:00:00,,
187628,48363,2,2013-01-23 00:00:00,,
187628,48363,2,2013-01-23 00:00:00,,
187788,48198,8,2013-01-24 00:00:00,1050.0,50.0
187788,48198,8,2013-01-24 00:00:00,1050.0,50.0
187788,48198,8,2013-01-24 00:00:00,1050.0,50.0
187788,48198,8,2013-01-24 00:00:00,1050.0,50.0
187831,10079,2,2013-01-24 00:00:00,,
187831,10079,2,2013-01-24 00:00:00,,
187831,10079,2,2013-01-24 00:00:00,,
187831,10079,2,2013-01-24 00:00:00,,
187831,10079,2,2013-01-24 00:00:00,,
187831,10079,2,2013-01-24 00:00:00,,
187831,10079,2,2013-01-24 00:00:00,,
187831,10079,2,2013-01-24 00:00:00,,
187831,10079,2,2013-01-24 00:00:00,,
187965,48452,16,2013-01-25 00:00:00,,
187965,48452,16,2013-01-25 00:00:00,,
187967,48489,2,2013-01-25 00:00:00,,
187967,48489,2,2013-01-25 00:00:00,,
187967,48489,2,2013-01-25 00:00:00,,
187967,48489,2,2013-01-25 00:00:00,,
187967,48489,2,2013-01-25 00:00:00,,
187967,48489,2,2013-01-25 00:00:00,,
188059,35799,2,2013-01-25 00:00:00,,
188059,35799,2,2013-01-25 00:00:00,,
188059,35799,2,2013-01-25 00:00:00,,
188059,35799,2,2013-01-25 00:00:00,,
188059,35799,2,2013-01-25 00:00:00,,
188059,35799,2,2013-01-25 00:00:00,,
188074,48399,2,2013-01-25 00:00:00,,
188074,48399,2,2013-01-25 00:00:00,,
188074,48399,2,2013-01-25 00:00:00,,
188429,48628,2,2013-01-27 00:00:00,,
188653,48679,2,2013-01-28 00:00:00,,
188673,48676,2,2013-01-28 00:00:00,,
188946,48676,2,2013-01-29 00:00:00,,
189037,48789,1,2013-01-30 00:00:00,,
189037,48789,1,2013-01-30 00:00:00,,
189037,48789,1,2013-01-30 00:00:00,,
189037,48789,1,2013-01-30 00:00:00,,
189037,48789,1,2013-01-30 00:00:00,,
189082,48671,5,2013-01-30 00:00:00,3903.0,
189082,48671,5,2013-01-30 00:00:00,3903.0,
189082,48671,5,2013-01-30 00:00:00,3903.0,
189082,48671,5,2013-01-30 00:00:00,3903.0,
189082,48671,5,2013-01-30 00:00:00,3903.0,
189124,48853,2,2013-01-30 00:00:00,,
189124,48853,2,2013-01-30 00:00:00,,
189124,48853,2,2013-01-30 00:00:00,,
189238,48902,2,2013-01-30 00:00:00,,
189238,48902,2,2013-01-30 00:00:00,,
189238,48902,2,2013-01-30 00:00:00,,
189238,48902,2,2013-01-30 00:00:00,,
189238,48902,2,2013-01-30 00:00:00,,
189292,48913,2,2013-01-30 00:00:00,,
189292,48913,2,2013-01-30 00:00:00,,
189292,48913,2,2013-01-30 00:00:00,,
189292,48913,2,2013-01-30 00:00:00,,
189292,48913,2,2013-01-30 00:00:00,,
189292,48913,2,2013-01-30 00:00:00,,
189292,48913,2,2013-01-30 00:00:00,,
189646,49034,16,2013-02-01 00:00:00,,
189646,49034,16,2013-02-01 00:00:00,,
189646,49034,16,2013-02-01 00:00:00,,
189646,49034,16,2013-02-01 00:00:00,,
189646,49034,16,2013-02-01 00:00:00,,
189646,49034,16,2013-02-01 00:00:00,,
189689,20858,2,2013-02-01 00:00:00,,
189689,20858,2,2013-02-01 00:00:00,,
189689,20858,2,2013-02-01 00:00:00,,
189689,20858,2,2013-02-01 00:00:00,,
189689,20858,2,2013-02-01 00:00:00,,
189689,20858,2,2013-02-01 00:00:00,,
189791,49083,2,2013-02-01 00:00:00,,
189791,49083,2,2013-02-01 00:00:00,,
189791,49083,2,2013-02-01 00:00:00,,
189970,49125,2,2013-02-02 00:00:00,,
189970,49125,2,2013-02-02 00:00:00,,
189970,49125,2,2013-02-02 00:00:00,,
189970,49125,2,2013-02-02 00:00:00,,
190135,49164,2,2013-02-03 00:00:00,,
190135,49164,2,2013-02-03 00:00:00,,
190135,49164,2,2013-02-03 00:00:00,,
190190,48070,2,2013-02-03 00:00:00,,
190190,48070,2,2013-02-03 00:00:00,,
190190,48070,2,2013-02-03 00:00:00,,
190195,19048,2,2013-02-03 00:00:00,,
190195,19048,2,2013-02-03 00:00:00,,
190195,19048,2,2013-02-03 00:00:00,,
190195,19048,2,2013-02-03 00:00:00,,
190195,19048,2,2013-02-03 00:00:00,,
190195,19048,2,2013-02-03 00:00:00,,
190231,49192,2,2013-02-03 00:00:00,,
190231,49192,2,2013-02-03 00:00:00,,
190231,49192,2,2013-02-03 00:00:00,,
190231,49192,2,2013-02-03 00:00:00,,
190231,49192,2,2013-02-03 00:00:00,,
190235,49110,2,2013-02-03 00:00:00,,
190287,2272,5,2013-02-04 00:00:00,19903.0,
190287,2272,5,2013-02-04 00:00:00,19903.0,
190354,49065,2,2013-02-04 00:00:00,,
190354,49065,2,2013-02-04 00:00:00,,
190354,49065,2,2013-02-04 00:00:00,,
190379,726,2,2013-02-04 00:00:00,,
190379,726,2,2013-02-04 00:00:00,,
190379,726,2,2013-02-04 00:00:00,,
190379,726,2,2013-02-04 00:00:00,,
190379,726,2,2013-02-04 00:00:00,,
190563,49280,5,2013-02-05 00:00:00,13636.0,
190563,49280,5,2013-02-05 00:00:00,13636.0,
190563,49280,5,2013-02-05 00:00:00,13636.0,
190563,49280,5,2013-02-05 00:00:00,13636.0,
190563,49280,5,2013-02-05 00:00:00,13636.0,
190758,29121,5,2013-02-05 00:00:00,919.0,
190963,49319,2,2013-02-06 00:00:00,,
190963,49319,2,2013-02-06 00:00:00,,
190963,49319,2,2013-02-06 00:00:00,,
191096,49452,2,2013-02-07 00:00:00,,
191096,49452,2,2013-02-07 00:00:00,,
191096,49452,2,2013-02-07 00:00:00,,
191096,49452,2,2013-02-07 00:00:00,,
191151,12844,2,2013-02-07 00:00:00,,
191151,12844,2,2013-02-07 00:00:00,,
191151,12844,2,2013-02-07 00:00:00,,
191151,12844,2,2013-02-07 00:00:00,,
191151,12844,2,2013-02-07 00:00:00,,
191151,12844,2,2013-02-07 00:00:00,,
191151,12844,2,2013-02-07 00:00:00,,
191151,12844,2,2013-02-07 00:00:00,,
191174,49457,2,2013-02-07 00:00:00,,
191174,49457,2,2013-02-07 00:00:00,,
191174,49457,2,2013-02-07 00:00:00,,
191174,49457,2,2013-02-07 00:00:00,,
191174,49457,2,2013-02-07 00:00:00,,
191174,49457,2,2013-02-07 00:00:00,,
191174,49457,2,2013-02-07 00:00:00,,
191174,49457,2,2013-02-07 00:00:00,,
191287,49142,2,2013-02-07 00:00:00,,
191287,49142,2,2013-02-07 00:00:00,,
191287,49142,2,2013-02-07 00:00:00,,
191287,49142,2,2013-02-07 00:00:00,,
191763,49652,2,2013-02-09 00:00:00,,
191763,49652,2,2013-02-09 00:00:00,,
191763,49652,2,2013-02-09 00:00:00,,
191763,49652,2,2013-02-09 00:00:00,,
191763,49652,2,2013-02-09 00:00:00,,
191787,49538,2,2013-02-10 00:00:00,,
191787,49538,2,2013-02-10 00:00:00,,
191787,49538,2,2013-02-10 00:00:00,,
192351,49801,2,2013-02-12 00:00:00,,
192351,49801,2,2013-02-12 00:00:00,,
192351,49801,2,2013-02-12 00:00:00,,
192351,49801,2,2013-02-12 00:00:00,,
192392,21501,2,2013-02-12 00:00:00,,
192392,21501,2,2013-02-12 00:00:00,,
192392,21501,2,2013-02-12 00:00:00,,
192392,21501,2,2013-02-12 00:00:00,,
192392,21501,2,2013-02-12 00:00:00,,
192392,21501,2,2013-02-12 00:00:00,,
192537,49855,2,2013-02-12 00:00:00,,
192601,7683,2,2013-02-12 00:00:00,,
192601,7683,2,2013-02-12 00:00:00,,
192601,7683,2,2013-02-12 00:00:00,,
192601,7683,2,2013-02-12 00:00:00,,
192647,49870,2,2013-02-13 00:00:00,,
192647,49870,2,2013-02-13 00:00:00,,
192647,49870,2,2013-02-13 00:00:00,,
192647,49870,2,2013-02-13 00:00:00,,
192818,49921,2,2013-02-13 00:00:00,,
192879,49890,2,2013-02-13 00:00:00,,
192879,49890,2,2013-02-13 00:00:00,,
192879,49890,2,2013-02-13 00:00:00,,
193164,50010,1,2013-02-14 00:00:00,,
193164,50010,1,2013-02-14 00:00:00,,
193164,50010,1,2013-02-14 00:00:00,,
193336,50055,2,2013-02-15 00:00:00,,
193336,50055,2,2013-02-15 00:00:00,,
193634,48846,2,2013-02-16 00:00:00,,
193634,48846,2,2013-02-16 00:00:00,,
193634,48846,2,2013-02-16 00:00:00,,
193634,48846,2,2013-02-16 00:00:00,,
193634,48846,2,2013-02-16 00:00:00,,
193634,48846,2,2013-02-16 00:00:00,,
193634,48846,2,2013-02-16 00:00:00,,
193634,48846,2,2013-02-16 00:00:00,,
193943,50217,2,2013-02-18 00:00:00,,
193943,50217,2,2013-02-18 00:00:00,,
193943,50217,2,2013-02-18 00:00:00,,
193943,50217,2,2013-02-18 00:00:00,,
193943,50217,2,2013-02-18 00:00:00,,
194133,24464,5,2013-02-18 00:00:00,1443.0,
194133,24464,5,2013-02-18 00:00:00,1443.0,
194172,26098,2,2013-02-18 00:00:00,,
194172,26098,2,2013-02-18 00:00:00,,
194172,26098,2,2013-02-18 00:00:00,,
194172,26098,2,2013-02-18 00:00:00,,
194172,26098,2,2013-02-18 00:00:00,,
194172,26098,2,2013-02-18 00:00:00,,
194172,26098,2,2013-02-18 00:00:00,,
194423,50331,6,2013-02-19 00:00:00,,
194423,50331,6,2013-02-19 00:00:00,,
194423,50331,6,2013-02-19 00:00:00,,
194423,50331,6,2013-02-19 00:00:00,,
194423,50331,6,2013-02-19 00:00:00,,
194474,1160,5,2013-02-19 00:00:00,20911.0,
194474,1160,5,2013-02-19 00:00:00,20911.0,
194783,50378,2,2013-02-20 00:00:00,,
194783,50378,2,2013-02-20 00:00:00,,
194783,50378,2,2013-02-20 00:00:00,,
194783,50378,2,2013-02-20 00:00:00,,
194783,50378,2,2013-02-20 00:00:00,,
194783,50378,2,2013-02-20 00:00:00,,
194874,6,2,2013-02-20 00:00:00,,
194874,6,2,2013-02-20 00:00:00,,
194874,6,2,2013-02-20 00:00:00,,
194895,50447,5,2013-02-20 00:00:00,805.0,
194895,50447,5,2013-02-20 00:00:00,805.0,
194895,50447,5,2013-02-20 00:00:00,805.0,
194895,50447,5,2013-02-20 00:00:00,805.0,
194895,50447,5,2013-02-20 00:00:00,805.0,
194895,50447,5,2013-02-20 00:00:00,805.0,
194895,50447,5,2013-02-20 00:00:00,805.0,
194895,50447,5,2013-02-20 00:00:00,805.0,
194895,50447,5,2013-02-20 00:00:00,805.0,
194895,50447,5,2013-02-20 00:00:00,805.0,
194922,10340,2,2013-02-20 00:00:00,,
194950,50467,2,2013-02-21 00:00:00,,
194950,50467,2,2013-02-21 00:00:00,,
194950,50467,2,2013-02-21 00:00:00,,
194950,50467,2,2013-02-21 00:00:00,,
194950,50467,2,2013-02-21 00:00:00,,
195010,50464,2,2013-02-21 00:00:00,,
195010,50464,2,2013-02-21 00:00:00,,
195010,50464,2,2013-02-21 00:00:00,,
195037,50433,2,2013-02-21 00:00:00,,
195037,50433,2,2013-02-21 00:00:00,,
195037,50433,2,2013-02-21 00:00:00,,
195037,50433,2,2013-02-21 00:00:00,,
195037,50433,2,2013-02-21 00:00:00,,
195037,50433,2,2013-02-21 00:00:00,,
195095,1801,2,2013-02-21 00:00:00,,
195095,1801,2,2013-02-21 00:00:00,,
195095,1801,2,2013-02-21 00:00:00,,
195095,1801,2,2013-02-21 00:00:00,,
195095,1801,2,2013-02-21 00:00:00,,
195192,555,2,2013-02-21 00:00:00,,
195192,555,2,2013-02-21 00:00:00,,
195192,555,2,2013-02-21 00:00:00,,
195192,555,2,2013-02-21 00:00:00,,
195192,555,2,2013-02-21 00:00:00,,
195192,555,2,2013-02-21 00:00:00,,
195192,555,2,2013-02-21 00:00:00,,
195192,555,2,2013-02-21 00:00:00,,
195389,50502,2,2013-02-22 00:00:00,,
195389,50502,2,2013-02-22 00:00:00,,
195389,50502,2,2013-02-22 00:00:00,,
195389,50502,2,2013-02-22 00:00:00,,
195389,50502,2,2013-02-22 00:00:00,,
195415,50591,2,2013-02-22 00:00:00,,
195415,50591,2,2013-02-22 00:00:00,,
195415,50591,2,2013-02-22 00:00:00,,
195415,50591,2,2013-02-22 00:00:00,,
195415,50591,2,2013-02-22 00:00:00,,
195415,50591,2,2013-02-22 00:00:00,,
195570,20592,2,2013-02-23 00:00:00,,
195570,20592,2,2013-02-23 00:00:00,,
195570,20592,2,2013-02-23 00:00:00,,
195570,20592,2,2013-02-23 00:00:00,,
195790,50709,2,2013-02-23 00:00:00,,
195790,50709,2,2013-02-23 00:00:00,,
195790,50709,2,2013-02-23 00:00:00,,
195790,50709,2,2013-02-23 00:00:00,,
195790,50709,2,2013-02-23 00:00:00,,
195826,50716,2,2013-02-24 00:00:00,,
195826,50716,2,2013-02-24 00:00:00,,
195826,50716,2,2013-02-24 00:00:00,,
195826,50716,2,2013-02-24 00:00:00,,
195826,50716,2,2013-02-24 00:00:00,,
195826,50716,2,2013-02-24 00:00:00,,
195826,50716,2,2013-02-24 00:00:00,,
195995,43482,2,2013-02-24 00:00:00,,
195995,43482,2,2013-02-24 00:00:00,,
195995,43482,2,2013-02-24 00:00:00,,
195995,43482,2,2013-02-24 00:00:00,,
195995,43482,2,2013-02-24 00:00:00,,
196105,5454,2,2013-02-25 00:00:00,,
196105,5454,2,2013-02-25 00:00:00,,
196105,5454,2,2013-02-25 00:00:00,,
196105,5454,2,2013-02-25 00:00:00,,
196105,5454,2,2013-02-25 00:00:00,,
196105,5454,2,2013-02-25 00:00:00,,
196105,5454,2,2013-02-25 00:00:00,,
196152,38708,2,2013-02-25 00:00:00,,
196152,38708,2,2013-02-25 00:00:00,,
196152,38708,2,2013-02-25 00:00:00,,
196152,38708,2,2013-02-25 00:00:00,,
196177,50770,2,2013-02-25 00:00:00,,
196177,50770,2,2013-02-25 00:00:00,,
196177,50770,2,2013-02-25 00:00:00,,
196177,50770,2,2013-02-25 00:00:00,,
196177,50770,2,2013-02-25 00:00:00,,
196177,50770,2,2013-02-25 00:00:00,,
196177,50770,2,2013-02-25 00:00:00,,
196177,50770,2,2013-02-25 00:00:00,,
196177,50770,2,2013-02-25 00:00:00,,
196177,50770,2,2013-02-25 00:00:00,,
196177,50770,2,2013-02-25 00:00:00,,
196177,50770,2,2013-02-25 00:00:00,,
196444,3734,5,2013-02-26 00:00:00,805.0,
196444,3734,5,2013-02-26 00:00:00,805.0,
196444,3734,5,2013-02-26 00:00:00,805.0,
196444,3734,5,2013-02-26 00:00:00,805.0,
196444,3734,5,2013-02-26 00:00:00,805.0,
196444,3734,5,2013-02-26 00:00:00,805.0,
196450,50853,2,2013-02-26 00:00:00,,
196450,50853,2,2013-02-26 00:00:00,,
196450,50853,2,2013-02-26 00:00:00,,
196450,50853,2,2013-02-26 00:00:00,,
196751,18058,5,2013-02-27 00:00:00,21330.0,
196751,18058,5,2013-02-27 00:00:00,21330.0,
196751,18058,5,2013-02-27 00:00:00,21330.0,
196751,18058,5,2013-02-27 00:00:00,21330.0,
196751,18058,5,2013-02-27 00:00:00,21330.0,
196816,50916,2,2013-02-27 00:00:00,,
196816,50916,2,2013-02-27 00:00:00,,
196897,41286,5,2013-02-27 00:00:00,1448.0,
196948,51017,2,2013-02-28 00:00:00,,
196959,50979,2,2013-02-28 00:00:00,,
196959,50979,2,2013-02-28 00:00:00,,
196959,50979,2,2013-02-28 00:00:00,,
196959,50979,2,2013-02-28 00:00:00,,
197285,798,2,2013-03-01 00:00:00,,
197285,798,2,2013-03-01 00:00:00,,
197285,798,2,2013-03-01 00:00:00,,
197285,798,2,2013-03-01 00:00:00,,
197351,51155,5,2013-03-01 00:00:00,8413.0,
197351,51155,5,2013-03-01 00:00:00,8413.0,
197351,51155,5,2013-03-01 00:00:00,8413.0,
197351,51155,5,2013-03-01 00:00:00,8413.0,
197351,51155,5,2013-03-01 00:00:00,8413.0,
197351,51155,5,2013-03-01 00:00:00,8413.0,
197351,51155,5,2013-03-01 00:00:00,8413.0,
197527,12421,5,2013-03-03 00:00:00,5274.0,
197527,12421,5,2013-03-03 00:00:00,5274.0,
197527,12421,5,2013-03-03 00:00:00,5274.0,
197563,51239,1,2013-03-03 00:00:00,,
197618,1111,2,2013-03-03 00:00:00,,
197618,1111,2,2013-03-03 00:00:00,,
197618,1111,2,2013-03-03 00:00:00,,
197618,1111,2,2013-03-03 00:00:00,,
197675,40613,2,2013-03-04 00:00:00,,
197675,40613,2,2013-03-04 00:00:00,,
197675,40613,2,2013-03-04 00:00:00,,
197675,40613,2,2013-03-04 00:00:00,,
197675,40613,2,2013-03-04 00:00:00,,
197839,51063,2,2013-03-04 00:00:00,,
197839,51063,2,2013-03-04 00:00:00,,
197839,51063,2,2013-03-04 00:00:00,,
197920,51344,2,2013-03-05 00:00:00,,
197920,51344,2,2013-03-05 00:00:00,,
197920,51344,2,2013-03-05 00:00:00,,
197920,51344,2,2013-03-05 00:00:00,,
197920,51344,2,2013-03-05 00:00:00,,
198108,34773,2,2013-03-05 00:00:00,,
198108,34773,2,2013-03-05 00:00:00,,
198310,4968,2,2013-03-06 00:00:00,,
198310,4968,2,2013-03-06 00:00:00,,
198310,4968,2,2013-03-06 00:00:00,,
198310,4968,2,2013-03-06 00:00:00,,
198439,20863,5,2013-03-06 00:00:00,8494.0,
198439,20863,5,2013-03-06 00:00:00,8494.0,
198439,20863,5,2013-03-06 00:00:00,8494.0,
198439,20863,5,2013-03-06 00:00:00,8494.0,
198439,20863,5,2013-03-06 00:00:00,8494.0,
198439,20863,5,2013-03-06 00:00:00,8494.0,
198816,7134,2,2013-03-08 00:00:00,,
198816,7134,2,2013-03-08 00:00:00,,
198816,7134,2,2013-03-08 00:00:00,,
198816,7134,2,2013-03-08 00:00:00,,
198832,8225,2,2013-03-08 00:00:00,,
198960,21398,2,2013-03-08 00:00:00,,
198960,21398,2,2013-03-08 00:00:00,,
198960,21398,2,2013-03-08 00:00:00,,
198960,21398,2,2013-03-08 00:00:00,,
199034,51749,2,2013-03-09 00:00:00,,
199135,18200,2,2013-03-09 00:00:00,,
199135,18200,2,2013-03-09 00:00:00,,
199135,18200,2,2013-03-09 00:00:00,,
199135,18200,2,2013-03-09 00:00:00,,
199135,18200,2,2013-03-09 00:00:00,,
199135,18200,2,2013-03-09 00:00:00,,
199135,18200,2,2013-03-09 00:00:00,,
199272,21346,2,2013-03-10 00:00:00,,
199272,21346,2,2013-03-10 00:00:00,,
199272,21346,2,2013-03-10 00:00:00,,
199272,21346,2,2013-03-10 00:00:00,,
199272,21346,2,2013-03-10 00:00:00,,
199272,21346,2,2013-03-10 00:00:00,,
199272,21346,2,2013-03-10 00:00:00,,
199272,21346,2,2013-03-10 00:00:00,,
199272,21346,2,2013-03-10 00:00:00,,
199272,21346,2,2013-03-10 00:00:00,,
199309,6,5,2013-03-10 00:00:00,21801.0,
199309,6,5,2013-03-10 00:00:00,21801.0,
