Id,PostTypeId,CreationDate,Score,ViewCount,OwnerUserId,AnswerCount,CommentCount,FavoriteCount,LastEditorUserId
62160,4,2013-06-20 02:53:10,0,,805.0,,0,,919.0
62501,2,2013-06-24 22:27:27,2,,3262.0,,2,,7290.0
62501,2,2013-06-24 22:27:27,2,,3262.0,,2,,7290.0
62501,2,2013-06-24 22:27:27,2,,3262.0,,2,,7290.0
62501,2,2013-06-24 22:27:27,2,,3262.0,,2,,7290.0
62501,2,2013-06-24 22:27:27,2,,3262.0,,2,,7290.0
62602,2,2013-06-25 21:58:50,2,,27301.0,,0,,
62619,5,2013-06-26 09:21:34,0,,805.0,,0,,805.0
62619,5,2013-06-26 09:21:34,0,,805.0,,0,,805.0
62619,5,2013-06-26 09:21:34,0,,805.0,,0,,805.0
62619,5,2013-06-26 09:21:34,0,,805.0,,0,,805.0
62619,5,2013-06-26 09:21:34,0,,805.0,,0,,805.0
62674,1,2013-06-26 22:02:45,3,90.0,27343.0,1.0,0,,183.0
62674,1,2013-06-26 22:02:45,3,90.0,27343.0,1.0,0,,183.0
62674,1,2013-06-26 22:02:45,3,90.0,27343.0,1.0,0,,183.0
62674,1,2013-06-26 22:02:45,3,90.0,27343.0,1.0,0,,183.0
62699,2,2013-06-27 06:52:28,13,,3277.0,,16,,3277.0
62767,2,2013-06-27 18:10:30,4,,21054.0,,10,,21054.0
62767,2,2013-06-27 18:10:30,4,,21054.0,,10,,21054.0
62767,2,2013-06-27 18:10:30,4,,21054.0,,10,,21054.0
62767,2,2013-06-27 18:10:30,4,,21054.0,,10,,21054.0
62767,2,2013-06-27 18:10:30,4,,21054.0,,10,,21054.0
62767,2,2013-06-27 18:10:30,4,,21054.0,,10,,21054.0
62767,2,2013-06-27 18:10:30,4,,21054.0,,10,,21054.0
62882,1,2013-06-29 04:26:16,3,178.0,11609.0,1.0,0,3.0,
62882,1,2013-06-29 04:26:16,3,178.0,11609.0,1.0,0,3.0,
62882,1,2013-06-29 04:26:16,3,178.0,11609.0,1.0,0,3.0,
62891,4,2013-06-29 09:55:14,0,,805.0,,0,,805.0
62964,1,2013-06-30 19:14:50,0,233.0,1005.0,1.0,1,,22047.0
62964,1,2013-06-30 19:14:50,0,233.0,1005.0,1.0,1,,22047.0
62964,1,2013-06-30 19:14:50,0,233.0,1005.0,1.0,1,,22047.0
62964,1,2013-06-30 19:14:50,0,233.0,1005.0,1.0,1,,22047.0
62964,1,2013-06-30 19:14:50,0,233.0,1005.0,1.0,1,,22047.0
63049,1,2013-07-01 19:03:23,5,252.0,27514.0,1.0,0,,26338.0
63049,1,2013-07-01 19:03:23,5,252.0,27514.0,1.0,0,,26338.0
63380,1,2013-07-05 00:26:10,1,32.0,27643.0,0.0,0,,805.0
63380,1,2013-07-05 00:26:10,1,32.0,27643.0,0.0,0,,805.0
63600,1,2013-07-08 03:20:56,2,450.0,27736.0,2.0,5,,7290.0
63600,1,2013-07-08 03:20:56,2,450.0,27736.0,2.0,5,,7290.0
63600,1,2013-07-08 03:20:56,2,450.0,27736.0,2.0,5,,7290.0
63600,1,2013-07-08 03:20:56,2,450.0,27736.0,2.0,5,,7290.0
63600,1,2013-07-08 03:20:56,2,450.0,27736.0,2.0,5,,7290.0
63600,1,2013-07-08 03:20:56,2,450.0,27736.0,2.0,5,,7290.0
63712,1,2013-07-09 01:39:12,1,197.0,24230.0,2.0,0,1.0,6029.0
63712,1,2013-07-09 01:39:12,1,197.0,24230.0,2.0,0,1.0,6029.0
63712,1,2013-07-09 01:39:12,1,197.0,24230.0,2.0,0,1.0,6029.0
63712,1,2013-07-09 01:39:12,1,197.0,24230.0,2.0,0,1.0,6029.0
63713,2,2013-07-09 01:49:08,1,,601.0,,1,,7290.0
63713,2,2013-07-09 01:49:08,1,,601.0,,1,,7290.0
63713,2,2013-07-09 01:49:08,1,,601.0,,1,,7290.0
63713,2,2013-07-09 01:49:08,1,,601.0,,1,,7290.0
63713,2,2013-07-09 01:49:08,1,,601.0,,1,,7290.0
63763,2,2013-07-09 12:19:13,6,,686.0,,2,,
63763,2,2013-07-09 12:19:13,6,,686.0,,2,,
63763,2,2013-07-09 12:19:13,6,,686.0,,2,,
63763,2,2013-07-09 12:19:13,6,,686.0,,2,,
63763,2,2013-07-09 12:19:13,6,,686.0,,2,,
63848,1,2013-07-09 23:24:14,1,162.0,12245.0,2.0,0,,
63848,1,2013-07-09 23:24:14,1,162.0,12245.0,2.0,0,,
63848,1,2013-07-09 23:24:14,1,162.0,12245.0,2.0,0,,
63848,1,2013-07-09 23:24:14,1,162.0,12245.0,2.0,0,,
63848,1,2013-07-09 23:24:14,1,162.0,12245.0,2.0,0,,
63848,1,2013-07-09 23:24:14,1,162.0,12245.0,2.0,0,,
63848,1,2013-07-09 23:24:14,1,162.0,12245.0,2.0,0,,
63848,1,2013-07-09 23:24:14,1,162.0,12245.0,2.0,0,,
63873,2,2013-07-10 08:38:07,0,,21240.0,,0,,
63873,2,2013-07-10 08:38:07,0,,21240.0,,0,,
63873,2,2013-07-10 08:38:07,0,,21240.0,,0,,
63873,2,2013-07-10 08:38:07,0,,21240.0,,0,,
63873,2,2013-07-10 08:38:07,0,,21240.0,,0,,
64094,1,2013-07-11 22:10:57,1,48.0,27876.0,1.0,1,,27876.0
64094,1,2013-07-11 22:10:57,1,48.0,27876.0,1.0,1,,27876.0
64094,1,2013-07-11 22:10:57,1,48.0,27876.0,1.0,1,,27876.0
64094,1,2013-07-11 22:10:57,1,48.0,27876.0,1.0,1,,27876.0
64094,1,2013-07-11 22:10:57,1,48.0,27876.0,1.0,1,,27876.0
64230,2,2013-07-13 14:27:33,1,,27556.0,,1,,
64237,1,2013-07-13 17:29:13,3,82.0,27995.0,1.0,0,1.0,21054.0
64237,1,2013-07-13 17:29:13,3,82.0,27995.0,1.0,0,1.0,21054.0
64237,1,2013-07-13 17:29:13,3,82.0,27995.0,1.0,0,1.0,21054.0
64237,1,2013-07-13 17:29:13,3,82.0,27995.0,1.0,0,1.0,21054.0
64237,1,2013-07-13 17:29:13,3,82.0,27995.0,1.0,0,1.0,21054.0
64237,1,2013-07-13 17:29:13,3,82.0,27995.0,1.0,0,1.0,21054.0
64393,2,2013-07-15 17:00:55,3,,6029.0,,2,,6029.0
64393,2,2013-07-15 17:00:55,3,,6029.0,,2,,6029.0
64393,2,2013-07-15 17:00:55,3,,6029.0,,2,,6029.0
64445,2,2013-07-16 05:00:04,2,,14741.0,,0,,
64445,2,2013-07-16 05:00:04,2,,14741.0,,0,,
64445,2,2013-07-16 05:00:04,2,,14741.0,,0,,
64445,2,2013-07-16 05:00:04,2,,14741.0,,0,,
64482,1,2013-07-16 13:23:01,1,116.0,1005.0,0.0,3,,
64482,1,2013-07-16 13:23:01,1,116.0,1005.0,0.0,3,,
64482,1,2013-07-16 13:23:01,1,116.0,1005.0,0.0,3,,
64482,1,2013-07-16 13:23:01,1,116.0,1005.0,0.0,3,,
64775,1,2013-07-18 22:51:01,5,216.0,22318.0,1.0,1,,88.0
64915,2,2013-07-20 01:08:04,3,,159.0,,2,,
64915,2,2013-07-20 01:08:04,3,,159.0,,2,,
65073,2,2013-07-22 02:32:04,2,,2126.0,,0,,
65073,2,2013-07-22 02:32:04,2,,2126.0,,0,,
65096,1,2013-07-22 09:17:38,3,102.0,28313.0,1.0,5,,25936.0
65096,1,2013-07-22 09:17:38,3,102.0,28313.0,1.0,5,,25936.0
65117,1,2013-07-22 14:33:16,0,116.0,27588.0,1.0,2,,22047.0
65117,1,2013-07-22 14:33:16,0,116.0,27588.0,1.0,2,,22047.0
65117,1,2013-07-22 14:33:16,0,116.0,27588.0,1.0,2,,22047.0
65179,1,2013-07-22 19:53:17,4,162.0,12786.0,2.0,6,,12786.0
65179,1,2013-07-22 19:53:17,4,162.0,12786.0,2.0,6,,12786.0
65179,1,2013-07-22 19:53:17,4,162.0,12786.0,2.0,6,,12786.0
65213,2,2013-07-23 06:43:50,5,,2860.0,,0,,
65213,2,2013-07-23 06:43:50,5,,2860.0,,0,,
65213,2,2013-07-23 06:43:50,5,,2860.0,,0,,
65213,2,2013-07-23 06:43:50,5,,2860.0,,0,,
65213,2,2013-07-23 06:43:50,5,,2860.0,,0,,
65213,2,2013-07-23 06:43:50,5,,2860.0,,0,,
65213,2,2013-07-23 06:43:50,5,,2860.0,,0,,
65213,2,2013-07-23 06:43:50,5,,2860.0,,0,,
65710,1,2013-07-27 00:23:01,1,147.0,21369.0,1.0,2,,
65825,2,2013-07-28 15:05:04,2,,22047.0,,0,,
65825,2,2013-07-28 15:05:04,2,,22047.0,,0,,
65825,2,2013-07-28 15:05:04,2,,22047.0,,0,,
65825,2,2013-07-28 15:05:04,2,,22047.0,,0,,
65875,1,2013-07-29 08:58:18,0,501.0,14650.0,0.0,9,,17230.0
65886,1,2013-07-29 11:38:14,1,41.0,12329.0,0.0,0,,
65886,1,2013-07-29 11:38:14,1,41.0,12329.0,0.0,0,,
65886,1,2013-07-29 11:38:14,1,41.0,12329.0,0.0,0,,
65886,1,2013-07-29 11:38:14,1,41.0,12329.0,0.0,0,,
65886,1,2013-07-29 11:38:14,1,41.0,12329.0,0.0,0,,
65886,1,2013-07-29 11:38:14,1,41.0,12329.0,0.0,0,,
65946,2,2013-07-29 19:54:32,0,,24664.0,,0,,
65946,2,2013-07-29 19:54:32,0,,24664.0,,0,,
65946,2,2013-07-29 19:54:32,0,,24664.0,,0,,
65999,1,2013-07-30 10:58:55,1,141.0,25965.0,0.0,1,,5739.0
65999,1,2013-07-30 10:58:55,1,141.0,25965.0,0.0,1,,5739.0
65999,1,2013-07-30 10:58:55,1,141.0,25965.0,0.0,1,,5739.0
66149,1,2013-07-31 14:29:29,0,89.0,1005.0,1.0,1,,
66149,1,2013-07-31 14:29:29,0,89.0,1005.0,1.0,1,,
66149,1,2013-07-31 14:29:29,0,89.0,1005.0,1.0,1,,
66149,1,2013-07-31 14:29:29,0,89.0,1005.0,1.0,1,,
66149,1,2013-07-31 14:29:29,0,89.0,1005.0,1.0,1,,
66149,1,2013-07-31 14:29:29,0,89.0,1005.0,1.0,1,,
66333,1,2013-08-02 08:27:44,0,115.0,28731.0,1.0,0,,6029.0
66333,1,2013-08-02 08:27:44,0,115.0,28731.0,1.0,0,,6029.0
66333,1,2013-08-02 08:27:44,0,115.0,28731.0,1.0,0,,6029.0
66333,1,2013-08-02 08:27:44,0,115.0,28731.0,1.0,0,,6029.0
66333,1,2013-08-02 08:27:44,0,115.0,28731.0,1.0,0,,6029.0
66333,1,2013-08-02 08:27:44,0,115.0,28731.0,1.0,0,,6029.0
66359,1,2013-08-02 12:59:36,1,115.0,28606.0,1.0,0,,20657.0
66359,1,2013-08-02 12:59:36,1,115.0,28606.0,1.0,0,,20657.0
66359,1,2013-08-02 12:59:36,1,115.0,28606.0,1.0,0,,20657.0
66540,2,2013-08-04 23:39:05,2,,28666.0,,0,,
66540,2,2013-08-04 23:39:05,2,,28666.0,,0,,
66540,2,2013-08-04 23:39:05,2,,28666.0,,0,,
66564,2,2013-08-05 10:31:44,1,,21240.0,,0,,
66564,2,2013-08-05 10:31:44,1,,21240.0,,0,,
66564,2,2013-08-05 10:31:44,1,,21240.0,,0,,
66564,2,2013-08-05 10:31:44,1,,21240.0,,0,,
66934,1,2013-08-09 13:36:25,0,178.0,28971.0,0.0,6,,17230.0
66934,1,2013-08-09 13:36:25,0,178.0,28971.0,0.0,6,,17230.0
66934,1,2013-08-09 13:36:25,0,178.0,28971.0,0.0,6,,17230.0
66934,1,2013-08-09 13:36:25,0,178.0,28971.0,0.0,6,,17230.0
67022,2,2013-08-10 18:20:56,4,,14845.0,,0,,22047.0
67022,2,2013-08-10 18:20:56,4,,14845.0,,0,,22047.0
67022,2,2013-08-10 18:20:56,4,,14845.0,,0,,22047.0
67022,2,2013-08-10 18:20:56,4,,14845.0,,0,,22047.0
67022,2,2013-08-10 18:20:56,4,,14845.0,,0,,22047.0
67124,1,2013-08-12 05:31:01,13,259.0,28959.0,4.0,4,7.0,22047.0
67124,1,2013-08-12 05:31:01,13,259.0,28959.0,4.0,4,7.0,22047.0
67124,1,2013-08-12 05:31:01,13,259.0,28959.0,4.0,4,7.0,22047.0
67170,1,2013-08-12 15:31:43,1,76.0,12329.0,0.0,2,,
67170,1,2013-08-12 15:31:43,1,76.0,12329.0,0.0,2,,
67170,1,2013-08-12 15:31:43,1,76.0,12329.0,0.0,2,,
67366,2,2013-08-14 02:56:30,3,,159.0,,1,,
67366,2,2013-08-14 02:56:30,3,,159.0,,1,,
67366,2,2013-08-14 02:56:30,3,,159.0,,1,,
67366,2,2013-08-14 02:56:30,3,,159.0,,1,,
67366,2,2013-08-14 02:56:30,3,,159.0,,1,,
67366,2,2013-08-14 02:56:30,3,,159.0,,1,,
67513,2,2013-08-15 20:29:59,3,,25936.0,,3,,
67513,2,2013-08-15 20:29:59,3,,25936.0,,3,,
67513,2,2013-08-15 20:29:59,3,,25936.0,,3,,
67513,2,2013-08-15 20:29:59,3,,25936.0,,3,,
67555,2,2013-08-16 09:22:53,1,,27099.0,,1,,22047.0
67555,2,2013-08-16 09:22:53,1,,27099.0,,1,,22047.0
67601,2,2013-08-16 18:34:52,11,,3488.0,,2,,3488.0
67601,2,2013-08-16 18:34:52,11,,3488.0,,2,,3488.0
67601,2,2013-08-16 18:34:52,11,,3488.0,,2,,3488.0
67601,2,2013-08-16 18:34:52,11,,3488.0,,2,,3488.0
67737,2,2013-08-19 11:09:23,0,,22571.0,,0,,
67737,2,2013-08-19 11:09:23,0,,22571.0,,0,,
67957,2,2013-08-21 10:21:38,0,,29020.0,,0,,29020.0
67957,2,2013-08-21 10:21:38,0,,29020.0,,0,,29020.0
67957,2,2013-08-21 10:21:38,0,,29020.0,,0,,29020.0
67957,2,2013-08-21 10:21:38,0,,29020.0,,0,,29020.0
68091,1,2013-08-22 16:08:29,2,56.0,29438.0,1.0,0,,21054.0
68091,1,2013-08-22 16:08:29,2,56.0,29438.0,1.0,0,,21054.0
68091,1,2013-08-22 16:08:29,2,56.0,29438.0,1.0,0,,21054.0
68091,1,2013-08-22 16:08:29,2,56.0,29438.0,1.0,0,,21054.0
68091,1,2013-08-22 16:08:29,2,56.0,29438.0,1.0,0,,21054.0
68254,1,2013-08-24 20:23:13,1,254.0,16534.0,0.0,2,,
68254,1,2013-08-24 20:23:13,1,254.0,16534.0,0.0,2,,
68254,1,2013-08-24 20:23:13,1,254.0,16534.0,0.0,2,,
68254,1,2013-08-24 20:23:13,1,254.0,16534.0,0.0,2,,
68254,1,2013-08-24 20:23:13,1,254.0,16534.0,0.0,2,,
68254,1,2013-08-24 20:23:13,1,254.0,16534.0,0.0,2,,
68254,1,2013-08-24 20:23:13,1,254.0,16534.0,0.0,2,,
68254,1,2013-08-24 20:23:13,1,254.0,16534.0,0.0,2,,
68411,4,2013-08-27 09:26:24,0,,27581.0,,0,,27581.0
68411,4,2013-08-27 09:26:24,0,,27581.0,,0,,27581.0
68411,4,2013-08-27 09:26:24,0,,27581.0,,0,,27581.0
68411,4,2013-08-27 09:26:24,0,,27581.0,,0,,27581.0
68411,4,2013-08-27 09:26:24,0,,27581.0,,0,,27581.0
68411,4,2013-08-27 09:26:24,0,,27581.0,,0,,27581.0
68752,1,2013-08-30 08:38:50,2,135.0,17015.0,2.0,9,,29617.0
68752,1,2013-08-30 08:38:50,2,135.0,17015.0,2.0,9,,29617.0
68752,1,2013-08-30 08:38:50,2,135.0,17015.0,2.0,9,,29617.0
68773,1,2013-08-30 12:26:26,0,300.0,29718.0,2.0,0,,
68773,1,2013-08-30 12:26:26,0,300.0,29718.0,2.0,0,,
69006,5,2013-09-02 20:31:16,0,,27581.0,,0,,27581.0
69006,5,2013-09-02 20:31:16,0,,27581.0,,0,,27581.0
69110,2,2013-09-03 21:34:00,1,,27866.0,,0,,
69110,2,2013-09-03 21:34:00,1,,27866.0,,0,,
69110,2,2013-09-03 21:34:00,1,,27866.0,,0,,
69110,2,2013-09-03 21:34:00,1,,27866.0,,0,,
69110,2,2013-09-03 21:34:00,1,,27866.0,,0,,
69110,2,2013-09-03 21:34:00,1,,27866.0,,0,,
69215,2,2013-09-04 16:47:29,2,,25.0,,3,,25.0
69328,2,2013-09-05 20:55:33,2,,8013.0,,13,,
69328,2,2013-09-05 20:55:33,2,,8013.0,,13,,
69328,2,2013-09-05 20:55:33,2,,8013.0,,13,,
69328,2,2013-09-05 20:55:33,2,,8013.0,,13,,
69328,2,2013-09-05 20:55:33,2,,8013.0,,13,,
69328,2,2013-09-05 20:55:33,2,,8013.0,,13,,
69338,1,2013-09-06 01:44:01,1,67.0,16319.0,1.0,6,,22047.0
69338,1,2013-09-06 01:44:01,1,67.0,16319.0,1.0,6,,22047.0
69338,1,2013-09-06 01:44:01,1,67.0,16319.0,1.0,6,,22047.0
69369,1,2013-09-06 13:36:57,0,109.0,27014.0,1.0,5,,27014.0
69369,1,2013-09-06 13:36:57,0,109.0,27014.0,1.0,5,,27014.0
69369,1,2013-09-06 13:36:57,0,109.0,27014.0,1.0,5,,27014.0
69369,1,2013-09-06 13:36:57,0,109.0,27014.0,1.0,5,,27014.0
69431,1,2013-09-07 07:22:10,1,327.0,26696.0,1.0,0,1.0,88.0
69431,1,2013-09-07 07:22:10,1,327.0,26696.0,1.0,0,1.0,88.0
69431,1,2013-09-07 07:22:10,1,327.0,26696.0,1.0,0,1.0,88.0
69431,1,2013-09-07 07:22:10,1,327.0,26696.0,1.0,0,1.0,88.0
69431,1,2013-09-07 07:22:10,1,327.0,26696.0,1.0,0,1.0,88.0
69493,2,2013-09-08 08:55:40,4,,892.0,,0,,
69493,2,2013-09-08 08:55:40,4,,892.0,,0,,
69493,2,2013-09-08 08:55:40,4,,892.0,,0,,
69561,1,2013-09-09 13:48:38,3,144.0,17661.0,1.0,0,,
69561,1,2013-09-09 13:48:38,3,144.0,17661.0,1.0,0,,
69561,1,2013-09-09 13:48:38,3,144.0,17661.0,1.0,0,,
69561,1,2013-09-09 13:48:38,3,144.0,17661.0,1.0,0,,
69561,1,2013-09-09 13:48:38,3,144.0,17661.0,1.0,0,,
69561,1,2013-09-09 13:48:38,3,144.0,17661.0,1.0,0,,
69663,2,2013-09-10 13:46:15,2,,29068.0,,2,,29068.0
69712,2,2013-09-10 22:20:23,2,,601.0,,0,,601.0
69712,2,2013-09-10 22:20:23,2,,601.0,,0,,601.0
69712,2,2013-09-10 22:20:23,2,,601.0,,0,,601.0
69712,2,2013-09-10 22:20:23,2,,601.0,,0,,601.0
69725,2,2013-09-11 02:13:48,1,,27765.0,,2,,
69725,2,2013-09-11 02:13:48,1,,27765.0,,2,,
69725,2,2013-09-11 02:13:48,1,,27765.0,,2,,
69725,2,2013-09-11 02:13:48,1,,27765.0,,2,,
69749,2,2013-09-11 12:28:58,2,,686.0,,3,,
69749,2,2013-09-11 12:28:58,2,,686.0,,3,,
69749,2,2013-09-11 12:28:58,2,,686.0,,3,,
69749,2,2013-09-11 12:28:58,2,,686.0,,3,,
69749,2,2013-09-11 12:28:58,2,,686.0,,3,,
69984,1,2013-09-13 20:38:22,2,237.0,7025.0,1.0,2,1.0,805.0
69984,1,2013-09-13 20:38:22,2,237.0,7025.0,1.0,2,1.0,805.0
69984,1,2013-09-13 20:38:22,2,237.0,7025.0,1.0,2,1.0,805.0
69984,1,2013-09-13 20:38:22,2,237.0,7025.0,1.0,2,1.0,805.0
69984,1,2013-09-13 20:38:22,2,237.0,7025.0,1.0,2,1.0,805.0
69984,1,2013-09-13 20:38:22,2,237.0,7025.0,1.0,2,1.0,805.0
69984,1,2013-09-13 20:38:22,2,237.0,7025.0,1.0,2,1.0,805.0
70040,2,2013-09-14 19:21:02,1,,6961.0,,1,,
70040,2,2013-09-14 19:21:02,1,,6961.0,,1,,
70040,2,2013-09-14 19:21:02,1,,6961.0,,1,,
70040,2,2013-09-14 19:21:02,1,,6961.0,,1,,
70344,1,2013-09-18 09:16:01,2,100.0,7616.0,0.0,13,1.0,7616.0
70475,2,2013-09-19 11:26:11,1,,30395.0,,0,,
70475,2,2013-09-19 11:26:11,1,,30395.0,,0,,
70475,2,2013-09-19 11:26:11,1,,30395.0,,0,,
70475,2,2013-09-19 11:26:11,1,,30395.0,,0,,
70475,2,2013-09-19 11:26:11,1,,30395.0,,0,,
70475,2,2013-09-19 11:26:11,1,,30395.0,,0,,
70475,2,2013-09-19 11:26:11,1,,30395.0,,0,,
70475,2,2013-09-19 11:26:11,1,,30395.0,,0,,
70516,1,2013-09-19 17:11:26,0,162.0,19848.0,0.0,6,,19848.0
70516,1,2013-09-19 17:11:26,0,162.0,19848.0,0.0,6,,19848.0
70516,1,2013-09-19 17:11:26,0,162.0,19848.0,0.0,6,,19848.0
70516,1,2013-09-19 17:11:26,0,162.0,19848.0,0.0,6,,19848.0
70516,1,2013-09-19 17:11:26,0,162.0,19848.0,0.0,6,,19848.0
70516,1,2013-09-19 17:11:26,0,162.0,19848.0,0.0,6,,19848.0
70516,1,2013-09-19 17:11:26,0,162.0,19848.0,0.0,6,,19848.0
70619,1,2013-09-20 21:34:00,6,711.0,29355.0,2.0,6,1.0,
70619,1,2013-09-20 21:34:00,6,711.0,29355.0,2.0,6,1.0,
70619,1,2013-09-20 21:34:00,6,711.0,29355.0,2.0,6,1.0,
70619,1,2013-09-20 21:34:00,6,711.0,29355.0,2.0,6,1.0,
70619,1,2013-09-20 21:34:00,6,711.0,29355.0,2.0,6,1.0,
70619,1,2013-09-20 21:34:00,6,711.0,29355.0,2.0,6,1.0,
70675,1,2013-09-22 02:34:55,1,449.0,2676.0,1.0,0,,2676.0
70675,1,2013-09-22 02:34:55,1,449.0,2676.0,1.0,0,,2676.0
70675,1,2013-09-22 02:34:55,1,449.0,2676.0,1.0,0,,2676.0
70739,1,2013-09-23 03:16:00,0,414.0,27881.0,1.0,1,2.0,
70739,1,2013-09-23 03:16:00,0,414.0,27881.0,1.0,1,2.0,
70739,1,2013-09-23 03:16:00,0,414.0,27881.0,1.0,1,2.0,
70739,1,2013-09-23 03:16:00,0,414.0,27881.0,1.0,1,2.0,
70739,1,2013-09-23 03:16:00,0,414.0,27881.0,1.0,1,2.0,
70739,1,2013-09-23 03:16:00,0,414.0,27881.0,1.0,1,2.0,
70868,1,2013-09-24 03:18:29,2,945.0,30636.0,3.0,0,2.0,
70868,1,2013-09-24 03:18:29,2,945.0,30636.0,3.0,0,2.0,
70868,1,2013-09-24 03:18:29,2,945.0,30636.0,3.0,0,2.0,
70868,1,2013-09-24 03:18:29,2,945.0,30636.0,3.0,0,2.0,
70868,1,2013-09-24 03:18:29,2,945.0,30636.0,3.0,0,2.0,
71043,2,2013-09-25 16:42:15,0,,30460.0,,0,,30460.0
71043,2,2013-09-25 16:42:15,0,,30460.0,,0,,30460.0
71043,2,2013-09-25 16:42:15,0,,30460.0,,0,,30460.0
71043,2,2013-09-25 16:42:15,0,,30460.0,,0,,30460.0
71043,2,2013-09-25 16:42:15,0,,30460.0,,0,,30460.0
71043,2,2013-09-25 16:42:15,0,,30460.0,,0,,30460.0
71043,2,2013-09-25 16:42:15,0,,30460.0,,0,,30460.0
71043,2,2013-09-25 16:42:15,0,,30460.0,,0,,30460.0
71060,2,2013-09-25 21:13:51,1,,5836.0,,0,,
71060,2,2013-09-25 21:13:51,1,,5836.0,,0,,
71060,2,2013-09-25 21:13:51,1,,5836.0,,0,,
71060,2,2013-09-25 21:13:51,1,,5836.0,,0,,
71060,2,2013-09-25 21:13:51,1,,5836.0,,0,,
71060,2,2013-09-25 21:13:51,1,,5836.0,,0,,
71060,2,2013-09-25 21:13:51,1,,5836.0,,0,,
71060,2,2013-09-25 21:13:51,1,,5836.0,,0,,
71299,2,2013-09-27 21:11:03,1,,28546.0,,0,,
71299,2,2013-09-27 21:11:03,1,,28546.0,,0,,
71299,2,2013-09-27 21:11:03,1,,28546.0,,0,,
71299,2,2013-09-27 21:11:03,1,,28546.0,,0,,
71424,1,2013-09-29 21:50:38,3,106.0,30853.0,1.0,7,,30853.0
71424,1,2013-09-29 21:50:38,3,106.0,30853.0,1.0,7,,30853.0
71424,1,2013-09-29 21:50:38,3,106.0,30853.0,1.0,7,,30853.0
71424,1,2013-09-29 21:50:38,3,106.0,30853.0,1.0,7,,30853.0
71424,1,2013-09-29 21:50:38,3,106.0,30853.0,1.0,7,,30853.0
71424,1,2013-09-29 21:50:38,3,106.0,30853.0,1.0,7,,30853.0
71424,1,2013-09-29 21:50:38,3,106.0,30853.0,1.0,7,,30853.0
71424,1,2013-09-29 21:50:38,3,106.0,30853.0,1.0,7,,30853.0
71546,2,2013-10-01 08:00:12,3,,7250.0,,2,,7250.0
71546,2,2013-10-01 08:00:12,3,,7250.0,,2,,7250.0
71741,2,2013-10-02 22:09:03,4,,7555.0,,0,,
71741,2,2013-10-02 22:09:03,4,,7555.0,,0,,
71741,2,2013-10-02 22:09:03,4,,7555.0,,0,,
72032,1,2013-10-06 02:34:42,3,66.0,31126.0,1.0,12,,
72032,1,2013-10-06 02:34:42,3,66.0,31126.0,1.0,12,,
72032,1,2013-10-06 02:34:42,3,66.0,31126.0,1.0,12,,
72032,1,2013-10-06 02:34:42,3,66.0,31126.0,1.0,12,,
72039,1,2013-10-06 06:53:48,4,255.0,2310.0,2.0,7,2.0,88.0
72039,1,2013-10-06 06:53:48,4,255.0,2310.0,2.0,7,2.0,88.0
72058,2,2013-10-06 12:00:41,1,,24865.0,,1,,
72058,2,2013-10-06 12:00:41,1,,24865.0,,1,,
72058,2,2013-10-06 12:00:41,1,,24865.0,,1,,
72081,1,2013-10-06 21:09:11,5,261.0,30623.0,1.0,5,1.0,21054.0
72081,1,2013-10-06 21:09:11,5,261.0,30623.0,1.0,5,1.0,21054.0
72081,1,2013-10-06 21:09:11,5,261.0,30623.0,1.0,5,1.0,21054.0
72081,1,2013-10-06 21:09:11,5,261.0,30623.0,1.0,5,1.0,21054.0
72081,1,2013-10-06 21:09:11,5,261.0,30623.0,1.0,5,1.0,21054.0
72758,2,2013-10-14 20:07:35,5,,8402.0,,4,,
73093,2,2013-10-17 19:49:01,0,,31628.0,,0,,
73093,2,2013-10-17 19:49:01,0,,31628.0,,0,,
73093,2,2013-10-17 19:49:01,0,,31628.0,,0,,
73093,2,2013-10-17 19:49:01,0,,31628.0,,0,,
73093,2,2013-10-17 19:49:01,0,,31628.0,,0,,
73109,2,2013-10-17 23:40:36,0,,29374.0,,1,,
73125,1,2013-10-18 07:50:14,5,163.0,31379.0,2.0,4,,3277.0
73125,1,2013-10-18 07:50:14,5,163.0,31379.0,2.0,4,,3277.0
73125,1,2013-10-18 07:50:14,5,163.0,31379.0,2.0,4,,3277.0
73125,1,2013-10-18 07:50:14,5,163.0,31379.0,2.0,4,,3277.0
73125,1,2013-10-18 07:50:14,5,163.0,31379.0,2.0,4,,3277.0
73244,2,2013-10-19 18:27:56,0,,2129.0,,0,,
73244,2,2013-10-19 18:27:56,0,,2129.0,,0,,
73244,2,2013-10-19 18:27:56,0,,2129.0,,0,,
73244,2,2013-10-19 18:27:56,0,,2129.0,,0,,
73455,1,2013-10-22 10:29:40,5,345.0,31743.0,3.0,3,2.0,5739.0
73455,1,2013-10-22 10:29:40,5,345.0,31743.0,3.0,3,2.0,5739.0
73455,1,2013-10-22 10:29:40,5,345.0,31743.0,3.0,3,2.0,5739.0
73455,1,2013-10-22 10:29:40,5,345.0,31743.0,3.0,3,2.0,5739.0
73455,1,2013-10-22 10:29:40,5,345.0,31743.0,3.0,3,2.0,5739.0
73455,1,2013-10-22 10:29:40,5,345.0,31743.0,3.0,3,2.0,5739.0
73455,1,2013-10-22 10:29:40,5,345.0,31743.0,3.0,3,2.0,5739.0
