Id,CreationDate,PostId,RelatedPostId,LinkTypeId
2520848,92557794,62439,3466,1
2520884,92561432,15303,61531,1
2521117,92573495,57168,47168,1
2521484,92590240,62291,2492,1
2521499,92591727,62469,60155,1
2521500,92591727,62469,298,1
2521602,92596177,62338,45588,3
2521603,92596191,62483,13166,1
2521682,92600670,62485,23808,1
2521834,92608286,59831,55805,1
2521943,92616118,62499,1576,1
2521966,92618717,62499,23863,1
2522009,92622853,62506,60500,1
2522241,92644343,62513,56066,1
2522375,92656067,62513,27512,1
2522428,92658207,62524,8513,1
2522429,92658207,62524,8557,1
2522523,92664152,62524,61217,1
2522525,92664239,62535,2492,1
2522526,92664239,62535,61715,1
2522564,92665770,62545,29121,1
2522684,92670153,62524,61505,1
2522685,92670153,62524,60403,1
2522708,92671482,62552,7476,1
2522797,92674347,62558,37993,1
2522798,92674377,62524,3412,1
2522819,92675163,62535,48048,1
2522833,92675385,62552,59152,1
2522921,92679346,62545,31,1
2522982,92681311,57147,35382,1
2522983,92681311,57147,49318,1
2522984,92681311,57147,59625,1
2522985,92681311,57147,43113,1
2522986,92681311,57147,56949,1
2523039,92684551,10987,2910,1
2523042,92684868,62500,11609,1
2523046,92685112,62500,6652,1
2523064,92687565,62574,62092,1
2523065,92687565,62574,2691,1
2523077,92688973,41222,62092,1
2523134,92691344,57147,203,3
2523254,92697062,62545,55805,1
2523611,92721549,62598,1142,3
2523653,92726446,22718,52645,1
2523708,92731960,59152,62552,1
2523768,92737023,62607,3038,1
2523865,92743945,62584,8513,1
2523883,92745884,62621,61829,1
2523884,92745884,62621,8089,1
2524049,92755061,27271,30588,1
2524153,92760050,62640,41156,1
2524155,92760064,62640,41156,3
2524310,92766814,62637,61989,1
2524372,92770227,62646,51417,1
2524470,92776907,50857,12200,3
2524550,92781312,62666,31937,1
2524873,92801357,62237,32657,1
2524948,92807836,62691,20523,1
2525127,92821768,62696,44475,1
2525651,92847418,53,62677,1
2525803,92854083,62646,62755,1
2525804,92854083,62646,32751,1
2525836,92854779,62755,62646,1
2525920,92859416,62714,54547,1
2525924,92860425,62743,4756,3
2525991,92865685,62771,3614,1
2526061,92872089,62758,45182,1
2526163,92878620,62782,40876,1
2526540,92909629,62793,61732,1
2526541,92909797,62795,55929,1
2526567,92910618,62693,10162,1
2526568,92910618,62693,8000,1
2526569,92910618,62693,9842,1
2526601,92913079,62679,29038,1
2526602,92913079,62679,43366,1
2526834,92925781,62795,58107,1
2526917,92929883,62836,38419,1
2527191,92943166,62850,22501,1
2527248,92948245,62858,20463,1
2527263,92949640,7542,8446,3
2527354,92955152,62677,22329,1
2527355,92955152,62677,22501,1
2527442,92963488,62873,62758,1
2527659,92982558,62880,28730,1
2527834,93000910,62679,26762,1
2528291,93032793,62916,27033,1
2528313,93034347,62919,8303,1
2528318,93034507,62919,20836,1
2528347,93036650,62921,16178,1
2528348,93036650,62921,5450,1
2528349,93036650,62921,61573,1
2528530,93048837,62820,726,1
2528866,93080854,62941,62535,1
2529054,93096654,62944,51718,1
2529268,93108570,62823,19216,1
2529269,93108570,62823,29781,1
2529304,93110901,62960,61428,1
2529679,93140102,62946,2492,1
2529985,93164369,62983,56306,1
2530018,93167095,62995,61724,1
2530049,93170480,62981,22501,1
2530067,93171923,62968,59910,1
2530255,93185339,63015,62964,1
2530504,93200617,63032,62696,1
2530749,93211004,63032,60725,1
2530751,93211375,8591,14483,1
2530863,93219175,62880,28730,3
2531019,93229585,63079,7948,1
2531045,93232285,63082,34139,1
2531046,93232285,63082,9512,1
2531095,93239732,62995,61600,1
2531194,93247971,48703,55929,1
2531233,93251057,25214,55929,1
2531255,93251355,63101,60929,1
2531327,93255163,62957,33917,1
2531351,93257158,63082,57745,1
2531387,93259974,63030,14673,1
2531395,93261003,63113,4756,1
2531515,93270289,63113,46847,1
2531532,93270768,63130,1142,1
2531561,93272553,63099,56385,1
2531580,93273668,62696,6127,1
2531612,93275632,63032,44475,1
2531613,93275632,63032,21473,1
2531707,93278545,63032,62944,1
2531726,93279150,63137,27927,1
2531814,93281361,63144,33433,1
2531850,93283004,63140,62634,1
2531851,93283004,63140,62092,1
2531853,93283077,63140,213,1
2531880,93284673,63137,62815,1
2531885,93285448,63094,1142,1
2531925,93287193,63136,54506,1
2531994,93291891,63157,55798,1
2532297,93306659,63155,49443,1
2532360,93314967,63177,62506,3
2532563,93334671,62795,63194,1
2532678,93341549,63194,62795,1
2532725,93343669,63203,13086,1
2532976,93358683,63222,9715,1
2533079,93363284,63233,59418,1
2533098,93364171,63233,60500,1
2533105,93364448,63198,59418,1
2533379,93374938,63254,31,1
2533380,93374938,63254,5591,1
2533381,93374938,63254,16939,1
2533384,93375000,63254,26450,1
2533385,93375000,63254,44769,1
2533386,93375000,63254,46856,1
2533416,93375937,63254,46856,3
2533417,93375937,63254,31,3
2533567,93380608,63260,62872,1
2533572,93380797,63254,34926,1
2533578,93380903,63260,62872,3
2533745,93386857,63272,2516,1
2533951,93395833,63290,38530,1
2534406,93429309,63321,29731,1
2534429,93430492,63321,2492,1
2534430,93430492,63321,36212,1
2534460,93431877,63321,1645,1
2534788,93452603,63347,61080,1
2534789,93452613,63347,61080,3
2535254,93472315,63366,44219,1
2535337,93478630,63370,27211,1
2535421,93485550,63302,16022,1
2535490,93489522,16247,61935,1
2535557,93494908,63386,726,1
2535975,93520274,63419,34636,1
2536389,93539176,63391,63364,1
2536390,93539176,63391,138,1
2536408,93539515,63460,8201,1
2536486,93543953,63466,52182,1
2536605,93550587,62905,35510,1
2536913,93578079,63263,4034,1
2537392,93620827,63503,52522,1
2537856,93653365,63504,63530,1
2538240,93684180,63431,63323,1
2538590,93705099,63552,14906,1
2538637,93708436,62373,29781,1
2538685,93712495,54476,62899,1
2539410,93757895,63600,5135,1
2539523,93767862,63604,12209,1
2539528,93768126,63477,51296,1
2539582,93770898,63568,961,1
2539626,93773699,63589,14002,1
2539727,93777751,63624,7948,1
2539850,93785190,63600,24242,1
2539894,93786639,63628,3466,1
2539915,93788116,63624,7948,3
2539957,93789972,63642,13166,1
2540322,93808993,63632,21237,1
2540355,93811214,63669,35590,1
2541055,93851763,63725,45820,1
2541293,93864411,50878,59015,1
2541337,93866984,63501,47931,1
2541422,93870744,4839,1576,1
2541437,93871474,63655,27033,1
2541466,93873666,63689,63690,1
2541521,93876157,63389,63194,1
2541522,93876157,63389,55929,1
2541702,93883533,25214,63389,1
2541703,93883533,25214,63194,1
2542094,93898591,63787,27911,1
2542141,93900837,63585,63527,1
2542333,93908965,57284,38730,1
2542334,93908965,57284,8754,1
2542450,93915609,63809,58486,3
2542606,93923532,63856,31326,1
2542842,93936032,63860,7152,1
2543040,93944298,61666,61264,3
2543118,93947729,63869,175,1
2543119,93947729,63869,23887,1
2543327,93953188,63886,24676,1
2543472,93958012,63263,63447,1
2543610,93966072,63898,63863,1
2543621,93966363,63863,63898,1
2543644,93967035,63886,24676,3
2543738,93969916,63901,62741,1
2544000,93978800,63922,26450,1
2544002,93979003,63913,20002,1
2544003,93979003,63913,28938,1
2544011,93979652,63901,62741,3
2544020,93980355,63902,9871,1
2544021,93980355,63902,9590,1
2544022,93980539,63902,28474,1
2544034,93981066,63922,6652,1
2544065,93983221,63924,298,1
2544296,93993152,49527,5026,1
2544341,93995093,29781,60476,1
2544342,93995164,63943,58220,1
2544366,93995996,63944,20836,1
2544560,94006405,63968,61546,1
2544568,94007111,61546,63968,1
2544617,94009017,63966,35711,1
2544630,94009955,63972,63689,1
2544645,94011137,57284,59683,1
2544843,94031353,63986,2492,1
2544972,94039339,63886,18988,1
2545078,94043808,64006,38967,1
2545079,94043808,64006,2541,1
2545080,94043808,64006,53053,1
2545081,94043808,64006,15664,1
2545094,94044727,63968,29354,1
2545115,94045569,64006,2492,1
2545146,94046612,64026,51718,1
2545174,94047551,64026,59815,1
2545175,94047551,64026,52212,1
2545234,94050916,64031,6275,1
2545270,94051939,64031,20514,1
2545334,94055797,64011,51946,3
2545421,94058733,64033,47416,1
2545578,94064511,64060,19067,1
2545594,94065050,63943,39323,1
2545664,94069903,64038,866,1
2545699,94071487,64050,31177,1
2546170,94096871,63647,57551,1
2546750,94139960,64114,12386,3
2546804,94141185,64152,15157,1
2546818,94141893,64118,4756,3
2546865,94142779,63842,64147,1
2546886,94143367,64156,12251,3
2547020,94150698,64124,58564,1
2547173,94157773,64050,21735,1
2547637,94184095,64200,64167,1
2547794,94200498,64212,6127,1
2548107,94226014,64177,64228,1
2548206,94232127,64226,5344,1
2548631,94261083,47771,47916,1
2548818,94276377,64272,41156,1
2549119,94304609,64124,64259,1
2549264,94315856,64290,63600,1
2549265,94315856,64290,5135,1
2549299,94318680,64286,555,1
2549300,94318680,64286,5278,1
2549364,94324140,64290,24242,1
2549451,94332762,64296,21152,1
2549643,94346637,64295,27655,1
2550292,94386146,64304,16312,1
2550293,94386146,64304,19340,1
2550307,94388036,64289,8487,1
2550493,94393945,64348,64343,1
2550550,94395622,45572,41282,1
2550697,94401287,64362,22009,3
2550733,94403134,64370,57467,3
2550772,94405339,64348,64343,3
2550980,94413741,64388,16985,1
2551115,94417794,64409,64227,1
2551304,94430564,64425,60297,1
2551305,94430564,64425,16008,1
2551423,94435964,64424,1142,1
2551439,94436531,64429,41156,1
2551955,94467907,64459,62850,1
2552015,94470696,64466,20523,1
2552341,94487122,64485,26855,1
2552372,94488547,64435,47671,1
2552641,94498993,64505,23117,1
2552646,94499388,64500,18215,1
2552647,94499388,64500,16312,1
2552738,94502941,64507,60595,1
2552783,94506489,64249,63357,1
2552881,94509950,59853,27651,1
2553076,94521503,64311,64538,1
2553081,94522319,64526,29860,1
2553458,94546533,64449,56066,1
2553783,94565358,64538,47535,1
2553931,94571547,64590,4612,3
2554058,94575355,64603,20523,1
2554154,94580144,64147,27750,1
2554267,94582946,64617,22501,1
2554268,94582946,64617,30717,1
2554334,94584605,64617,62677,1
2554485,94589704,64636,64370,1
2554486,94589704,64636,35185,1
2554535,94593764,64636,34396,1
2554629,94599534,64195,64654,1
2554632,94599610,64654,64195,1
2554684,94602000,64659,22774,1
2554708,94603259,64652,49399,1
2554794,94609375,27750,64147,1
2555198,94639804,64676,61026,1
2555199,94639804,64676,8590,1
2555200,94639804,64676,33453,1
2555201,94639804,64676,32294,1
2555202,94639804,64676,25214,1
2555203,94639804,64676,52517,1
2555337,94647566,64691,3539,1
2555338,94647566,64691,64437,1
2555390,94652928,64652,49399,3
2555470,94656731,64612,62545,1
2555782,94666376,64714,39042,1
2555783,94666404,64714,1444,1
2555844,94668175,64730,46265,1
2555917,94670646,3386,20836,1
2555934,94671924,64683,26855,1
2556001,94674909,64745,43339,1
2556050,94676465,64721,64739,3
2556120,94679875,64745,43339,3
2556214,94684452,64765,30159,1
2556501,94703866,64785,25941,1
2556685,94724891,64779,27750,1
2556840,94732838,64814,33780,1
2556843,94733271,64815,20523,1
2556862,94734196,41898,3539,1
2557029,94745579,41898,64829,1
2557062,94746232,64829,41898,1
2557123,94747686,64831,61733,1
2557145,94748420,64841,64587,1
2557182,94750159,64831,61733,3
2557186,94750302,64825,27750,1
2557212,94750867,64425,64195,1
2557227,94751217,64848,12386,1
2557228,94751689,64852,58564,1
2557254,94752170,64825,64788,1
2557308,94755298,64852,20520,1
2557478,94761109,64869,16331,1
2557527,94763326,12386,19311,1
2557528,94763326,12386,20040,1
2557852,94783919,64861,26762,1
2557865,94784778,64861,2272,1
2558133,94812530,64924,2717,1
2558157,94814188,64936,44928,1
2558158,94814188,64936,44054,1
2558712,94861247,64926,3539,1
2558775,94863454,64983,62318,1
2558785,94865135,64978,16117,1
2558863,94871327,64991,64147,1
2558864,94871327,64991,27750,1
2558872,94872066,16117,1207,1
2558886,94872726,64953,26558,1
2558935,94880128,64829,3539,1
2559053,94897510,64982,56645,1
2559125,94906575,13475,13433,3
2559198,94911567,65005,64433,1
2559200,94911706,48036,63477,1
2559308,94919532,50077,6498,3
2559474,94925643,65024,20523,1
2559698,94937060,65035,10687,1
2559769,94941855,62939,62923,1
2560080,94958643,65067,48298,1
2560354,94976863,65085,6949,1
2560355,94976863,65085,25460,1
2560454,94982636,13977,15164,3
2560532,94986556,64705,3539,1
2560533,94986556,64705,64691,1
2560575,94989052,64705,23231,1
2560588,94989274,64705,41898,1
2560662,94991205,65041,4220,3
2560690,94992465,65103,61756,1
2561114,95012563,64950,19715,1
2561279,95019572,64147,65128,1
2561471,95026201,65175,10613,1
2561475,95026739,65008,65175,1
2561609,95035220,65119,54687,1
2561765,95046346,65186,19048,1
2561784,95047615,65186,9357,1
2562366,95079755,64924,2717,3
2562384,95081031,65244,64788,1
2562389,95081284,65234,31569,1
2562407,95081995,65231,12128,1
2562508,95087085,65202,22497,1
2562629,95091462,13194,65264,1
2562663,95093067,65268,34636,1
2562868,95099164,65274,30728,1
2562869,95099164,65274,41361,1
2562870,95099164,65274,298,1
2562932,95101029,65281,65193,1
2563171,95110758,65064,58657,1
2563220,95112750,65297,30,3
2563577,95135483,63487,10,3
2563623,95139342,65353,1430,1
2563944,95156575,65258,65375,1
2563967,95157563,65375,41006,1
2564278,95171695,65405,38881,1
2564339,95174230,65385,65386,1
2564421,95178899,65385,12319,1
2564642,95184748,65386,65385,1
2564818,95191662,65446,34151,3
2564861,95193758,65281,65456,1
2564873,95195080,65446,62050,1
2564959,95197132,65446,56645,1
2565092,95204492,1337,30325,1
2565157,95208407,65186,34415,1
2565191,95208859,65470,8907,1
2565475,95223323,7467,11659,1
2565659,95235514,65489,31569,1
2565803,95245302,65537,16985,1
2565910,95250655,65388,65548,1
2565969,95253013,65548,65388,1
2566170,95261714,17258,4220,1
2566236,95263321,65563,64924,1
2566281,95266177,65566,12262,1
2566474,95274909,65577,65523,1
2566887,95289793,65601,4451,3
2566929,95291590,29325,20523,1
2567124,95302504,65489,61715,1
2567144,95303527,65613,41734,1
2567694,95349527,65641,64388,1
2568221,95369218,65675,20227,1
2568277,95370370,65680,16921,1
2568362,95373217,65681,34134,1
2568363,95373217,65681,37768,1
2568364,95373217,65681,23800,1
2568405,95375075,63447,63263,1
2568700,95390554,65675,64538,1
2568779,95397635,65710,21442,1
2568839,95403591,65680,64678,1
2569138,95422016,65735,65405,1
2569268,95428234,65740,29502,1
2569269,95428349,65044,65548,1
2569395,95434021,65738,65707,1
2569428,95435910,65026,16985,1
2569735,95454751,65765,6181,1
2569744,95455676,65765,47527,1
2569755,95456572,65705,33518,1
2569877,95464608,33518,65705,1
2570263,95490485,41448,62795,1
2570354,95499144,41220,49905,1
2570687,95522752,65692,31459,1
2570688,95522752,65692,51456,1
2570717,95523689,65818,12262,1
2570725,95524401,65811,30394,1
2570853,95529138,65811,30394,3
2570925,95533208,65831,64212,1
2571152,95549532,65680,51718,1
2571158,95550686,65779,13314,1
2571161,95551095,65723,18480,3
2571282,95556239,65848,65779,1
2571295,95557623,65724,65614,1
2571447,95569354,7261,20523,1
2571574,95579148,58141,52089,1
2571575,95579148,58141,52212,1
2571576,95579148,58141,22718,1
2571630,95582331,65848,65779,3
2571814,95590799,65844,65875,1
2571867,95592803,65875,65844,1
2571969,95599130,64088,51718,1
2572201,95608441,65898,64949,1
2572432,95616078,65919,15749,1
2572433,95616078,65919,59152,1
2572434,95616078,65919,64010,1
2572453,95616452,65925,45033,1
2572455,95616463,65915,203,1
2572456,95616463,65915,10,1
2572457,95616463,65915,25109,1
2572458,95616463,65915,3921,1
2572474,95617851,65918,2374,1
2572790,95632989,2691,65692,1
2572823,95636019,65898,28730,1
2573807,95696908,66015,16008,1
2573808,95696909,66015,16921,1
2573970,95702093,66015,11707,1
2573973,95702232,66015,58230,3
2573998,95702502,65800,66030,1
2574326,95718213,66030,65800,1
2574327,95718213,66030,46334,1
2574982,95764685,66099,4220,1
2574989,95765625,66099,51718,1
2575434,95782382,66109,11546,3
2575477,95784728,66134,2306,1
2575479,95784750,66108,49117,1
2575487,95784993,66080,38709,1
2575517,95785694,66094,2641,3
2575635,95788970,66160,2391,1
2575733,95793966,50798,8335,1
2575756,95795361,66046,54746,1
2576069,95816852,66092,50246,1
2576099,95821191,66160,52927,1
2576100,95821191,66160,60916,1
2576101,95821191,66160,57104,1
2576201,95828422,60694,64538,1
2576212,95829619,66199,31934,1
2576293,95835009,66181,49944,1
2576629,95856543,66204,64622,1
2576630,95856543,66204,49010,1
2576998,95873499,66271,7440,1
2577044,95876605,66246,36,1
2577047,95876695,66273,44465,3
2577050,95876840,66273,23617,1
2577572,95908291,66264,63427,1
2577635,95913167,22501,63143,1
2578181,95949130,66315,66018,1
2578276,95954962,66142,11812,1
2578375,95959081,66365,61697,1
2578409,95961384,66373,31,1
2578410,95961384,66373,15958,1
2578522,95968559,66378,32206,1
2579244,96030671,66419,33780,1
2579245,96030671,66419,25811,1
2579471,96044221,66430,22718,1
2579476,96045243,66430,59047,1
2579477,96045243,66430,20523,1
2579627,96055918,66448,25542,1
2579628,96055932,66446,25780,1
2579746,96062524,66419,25811,3
2579754,96063116,66407,40769,1
2579755,96063116,66407,26313,1
2579756,96063116,66407,3911,1
2579757,96063116,66407,2272,1
2579758,96063116,66407,11609,1
2579907,96072272,66448,62695,1
2580001,96078948,66046,61668,1
2580046,96084705,66430,34636,1
2581142,96152099,66528,33059,1
2581238,96160067,66492,19576,1
2581765,96191253,60955,10079,1
2581907,96199685,66556,52853,1
2582166,96212429,66581,61453,1
2582656,96237133,66610,30526,1
2582822,96248994,66610,37424,1
2583081,96273948,66618,65641,1
2583082,96273948,66618,64388,1
2583083,96273948,66618,16985,1
2583104,96275474,66610,41734,1
2583343,96287402,66644,51473,1
2583344,96287402,66644,8328,1
2583346,96287488,66644,52976,1
2583358,96288266,66343,19048,1
2583359,96288266,66343,65128,1
2583364,96288629,66172,66215,3
2583485,96295991,66610,7515,1
2583566,96299433,66588,15784,1
2583582,96299684,66644,51473,3
2583758,96306591,66655,29424,1
2583787,96307807,66426,50526,1
2583971,96315293,66670,2275,1
2584035,96318374,66660,65287,1
2584256,96328187,66670,2275,3
2585619,96400120,66775,66648,1
2585621,96400343,66648,66775,1
2585641,96401583,66775,41734,1
2585711,96405230,66764,46189,1
2585712,96405230,66764,22653,1
2585713,96405230,66764,1529,1
2585714,96405230,66764,60410,1
2585769,96408217,66782,65493,1
2585955,96425370,66792,25415,1
2585956,96425370,66792,52352,1
2586340,96452495,66732,33413,1
2586341,96452495,66732,52188,1
2586603,96465403,58598,65874,1
2586949,96482963,66782,66823,1
2586955,96483446,66861,55714,1
2587057,96488385,66868,66863,1
2587137,96492871,66868,66863,3
2587215,96496215,66875,66315,1
2587308,96500938,66613,64752,1
2588292,96558919,66934,66478,1
2588357,96561058,66935,25827,1
2588382,96561593,66892,30842,1
2588553,96567482,66950,6920,1
2588593,96570459,66956,17890,1
2588840,96581976,66972,2691,3
2588861,96583732,64869,2691,3
2588990,96590795,65292,63152,1
2589049,96595535,35348,62291,1
2589396,96626810,52908,49942,3
2589482,96633724,66956,1850,1
2589500,96634584,66992,32318,1
2589527,96636956,66999,56182,1
2589609,96642560,1850,66956,1
2589804,96657770,66956,1850,3
2589963,96670142,66976,66825,1
2590071,96675433,67014,47802,1
2590461,96699674,67028,1595,1
2590529,96707913,67028,1595,3
2590839,96726921,66976,3331,1
2590840,96726921,66976,2777,1
2591019,96736266,67069,67057,1
2591051,96738133,67069,19613,1
2591100,96742706,67071,46532,1
2591358,96758421,67094,20836,1
2591876,96795211,67113,31967,1
2592241,96817389,67146,2181,1
2592360,96821380,67161,66448,1
2592807,96840339,67161,66448,3
2593025,96854392,67211,67090,1
2593220,96873320,67204,18058,1
2593841,96912232,67275,55501,1
2594129,96922580,67309,56645,1
2594247,96927880,67320,2492,1
2594376,96932704,67342,22569,1
2594410,96933941,67343,2691,1
2594485,96937483,57448,18214,1
2594927,96970623,67342,48786,1
2595020,96974227,67280,67185,1
2595539,97003501,67411,67017,1
2595540,97003501,67411,55714,1
2595751,97014451,67420,10079,1
2595752,97014451,67420,59047,1
2595753,97014451,67420,31326,1
2596402,97062555,67468,56923,1
2596490,97068838,64517,67381,1
2596938,97090339,67437,51718,1
2597026,97095905,67512,47178,1
2597027,97095905,67512,34488,1
2597108,97102757,67515,64259,1
2597187,97106323,67375,67521,1
2597365,97119526,67525,9131,1
2597366,97119526,67525,44845,1
2597367,97119526,67525,16493,1
2597659,97136384,67386,67457,1
2597816,97145417,67547,67437,1
2597953,97153558,67560,14153,1
2598219,97166543,67571,13054,1
2598243,97166983,67573,44173,1
2598415,97174971,67594,6350,1
2598416,97174971,67594,2824,1
2598536,97180610,67602,66861,1
2598537,97180610,67602,67595,1
2598645,97184803,66861,67595,1
2598646,97184803,66861,67602,1
2598663,97185809,67600,4220,1
2599376,97236087,67623,10856,1
2601012,97338574,67676,2516,1
2601033,97338983,67676,2516,3
2601133,97347405,67679,21075,1
2601205,97351968,67682,65650,1
2601310,97358274,67684,67613,1
2601311,97358274,67684,17065,1
2601359,97361921,67689,67519,1
2601508,97372617,67443,12232,1
2601623,97379716,40749,59418,1
2602008,97412410,67736,4371,1
2602099,97416846,67742,34613,1
2602238,97422942,67748,2691,1
2602298,97424807,67753,66680,1
2602299,97424807,67753,66359,1
2602300,97424807,67753,66160,1
2602601,97442465,23320,22951,1
2602823,97460090,67782,44475,1
2602848,97461436,67783,44246,1
2602849,97461452,44080,44246,1
2602850,97461470,63361,44246,1
2603133,97490898,67800,9358,1
2603134,97490898,67800,3201,1
2603135,97491025,67800,9137,1
2603172,97492171,67837,31598,1
2603249,97497567,67800,9358,3
2603501,97512287,67843,18606,1
2603576,97516763,67804,298,1
2603622,97519022,56048,56018,3
2603767,97529382,67897,60817,1
2603769,97529455,67897,31690,1
2603868,97533408,67782,21473,1
2603970,97535504,67782,44475,3
2604119,97545615,26024,67913,1
2604486,97580132,67936,726,1
2604920,97600722,55691,7036,1
2604942,97602170,67677,53,1
2605304,97619689,68016,14002,1
2605352,97622695,68019,66079,1
2605800,97666419,68035,1052,1
2605965,97674969,68035,20011,1
2606036,97679825,68064,67571,1
2606065,97681397,58435,6865,1
2606075,97682062,68050,17342,1
2606251,97688257,68081,67721,1
2606618,97703043,68115,15329,1
2606619,97703043,68115,66683,1
2606631,97703488,68110,8019,1
2606638,97703810,68105,63447,1
2606927,97728870,68086,67848,1
2607082,97744286,68129,68035,1
2607157,97751047,68100,21078,1
2607228,97754302,68132,67571,1
2607250,97755374,68151,52704,1
2607795,97782143,68181,20836,1
2607895,97786928,32248,66120,3
2607929,97789523,68197,50537,1
2608697,97852600,68197,612,1
2609006,97873430,68245,11919,1
2609777,97932607,68277,61756,1
2609943,97945144,68219,48739,1
2610062,97953400,68017,50,1
2610169,97960381,68299,4220,3
2610219,97963580,68274,13630,1
2610818,98007577,44487,29781,3
2611385,98032316,68113,4220,1
2611645,98041066,68366,9276,1
2611678,98041889,68321,20124,1
2611990,98061347,68377,33918,1
2612083,98066959,68387,68261,1
2612437,98093324,68387,68261,3
2613061,98116963,68421,29781,1
2613067,98117434,68421,19216,1
2613096,98117922,68431,68349,1
2613159,98120623,68270,44489,1
2613185,98121103,68421,19216,3
2613227,98121723,49691,4964,1
2613248,98122258,68457,22346,1
2613307,98124794,68467,68424,1
2613337,98126515,68472,17602,1
2613419,98130164,68454,24227,1
2613420,98130164,68454,33028,1
2613529,98134296,68483,3038,1
2613530,98134296,68483,6225,1
2613532,98134444,60256,56015,1
2613533,98134444,60256,16921,1
2613547,98134645,68457,22346,3
2613766,98142940,68472,51416,1
2613800,98144834,48747,192,3
2614298,98182664,68524,68202,1
2614608,98197564,68545,18214,1
2614609,98197564,68545,20836,1
2614633,98198214,68528,8021,1
2614634,98198214,68528,7977,1
2614839,98205837,68528,8021,3
2614863,98206043,68525,4220,1
2615398,98229526,68588,13314,1
2615422,98231121,52385,68588,1
2615739,98257374,68642,16928,1
2616220,98289127,68634,13630,1
2617201,98350564,68737,36015,1
2617292,98356469,68737,20747,1
2617574,98367961,68759,8513,1
2617765,98377699,50,68599,1
2617865,98384325,21760,26230,1
2617866,98384325,21760,33984,1
2617951,98388490,68793,40808,1
2617952,98388490,68793,30129,1
2617953,98388518,68775,66280,1
2617954,98388518,68775,5135,1
2617955,98388524,68775,5135,3
2617957,98388600,67958,66280,3
2617979,98389754,68793,414,1
2617980,98389754,68793,6538,1
2618050,98392451,68800,3359,1
2618108,98395070,68599,50,1
2618238,98401615,68766,1447,1
2618626,98440139,68834,41227,1
2618630,98440375,68828,31138,1
2619096,98474794,68852,67243,1
2619228,98484226,68852,67243,3
2619399,98494776,62291,36212,1
2619400,98494776,62291,51937,1
2619401,98494776,62291,58923,1
2619742,98529751,66198,65637,3
2619897,98534569,66699,66709,1
2619959,98539554,68879,68812,1
2620181,98552765,66699,66709,3
2620613,98581186,68931,41896,1
2620760,98592120,68931,15978,1
2621319,98630674,68938,31284,1
2621401,98634239,68150,30825,1
2621403,98634849,68972,68834,1
2621451,98636777,68150,10234,1
2621459,98637506,68150,10234,3
2621461,98637570,30825,10234,3
2621694,98646816,68996,65177,1
2621699,98647539,68996,30365,1
2621750,98648712,68996,68603,1
2621930,98658405,68828,69010,1
2621931,98658461,69010,17320,1
2622172,98673624,69001,38188,1
2622173,98673624,69001,22988,1
2622358,98693220,60087,52104,1
2622489,98700186,69019,2691,1
2622490,98700186,69019,22569,1
2622867,98719987,62225,21760,1
2623040,98724858,47279,37993,3
2623377,98739326,69096,38721,1
2623413,98740710,69098,3113,1
2623531,98745230,69098,10574,1
2623532,98745230,69098,35940,1
2623682,98751127,69112,2492,1
2623713,98752520,69120,67639,1
2623785,98755936,33780,5292,1
2623830,98760501,69125,6907,1
2623862,98762528,69099,39261,1
2623933,98768137,69136,67134,1
2624431,98795460,69164,69125,1
2625073,98815055,69185,19874,3
2625077,98815616,69114,12495,1
2625078,98815616,69114,22501,1
2625079,98815616,69114,36152,1
2625151,98819476,69157,53,3
2625152,98819623,69188,5747,3
2625201,98821544,69221,30679,1
2626228,98879700,69235,63639,1
2626735,98904436,69307,67613,1
2626967,98915047,69317,31177,1
2627078,98923161,64432,61798,1
2627294,98935906,26016,6067,1
2627625,98957110,26558,5774,1
2627633,98957542,26558,35971,1
2627934,98974208,69349,64476,1
2628015,98978145,68886,5158,1
2628193,98985131,69350,67422,1
2628196,98985305,67422,69350,1
2628315,98991862,56625,20452,1
2628375,98994786,69399,32699,1
2628763,99017298,69352,69418,1
2628770,99017469,69418,69352,1
2629067,99032778,69422,2391,1
2629367,99055637,69371,17581,1
2629720,99081142,69452,20836,1
2630074,99104051,69476,51237,1
2630075,99104051,69476,10343,1
2630079,99105089,69476,17890,3
2630983,99169607,69424,49510,1
2631022,99173089,69353,49510,1
2631215,99180917,69521,33197,1
2631368,99191904,69528,58141,1
2631369,99191976,69528,14928,1
2631893,99230147,69548,50745,1
2631982,99233809,69532,24897,1
2632084,99237930,69561,67903,1
2632168,99242076,69568,68077,1
2632187,99242659,69570,52458,1
2632212,99244122,69515,97,1
2632290,99246827,69577,69350,1
2632664,99264805,69515,97,3
2632912,99278865,69613,49595,1
2633306,99302256,69635,18112,1
2633334,99304102,69386,11210,1
2633656,99320331,33290,25672,1
2633747,99324406,69646,22718,1
2633748,99324406,69646,5015,1
2633792,99325281,68972,68834,3
2633818,99326035,49408,41247,3
2633837,99326401,69669,16349,1
2633847,99327144,69624,10613,3
2633891,99329372,69658,21742,1
2633945,99331229,67521,67375,1
2634196,99343662,69570,3324,1
2634222,99346207,32169,38856,1
2634223,99346207,32169,13382,1
2634224,99346207,32169,15011,1
2634225,99346251,38856,32169,1
2634277,99349660,69272,32169,3
2634959,99402761,69740,49549,1
2635072,99408365,68077,60100,1
2635595,99431597,69792,13314,1
2635645,99435246,69773,69399,1
2635646,99435246,69773,32699,1
